#t		Ta_1-Ta_2		Ta_2-Ta_3		Ta_3-Ta_4		Ta_4-Ta_5		Ta_5-Ta_6
14.1758		0.00361573		0.0030226		0.00308849		0.0023018		0.00242351
14.2857		0.00357883		0.00298326		0.00303878		0.00228601		0.00240996
14.3956		0.00354662		0.00294094		0.00299433		0.00227107		0.00239677
14.5055		0.00351101		0.00289245		0.00298206		0.00225558		0.00238281
14.6154		0.00347676		0.00285513		0.00293944		0.00224016		0.00237001
14.7253		0.00344869		0.00281783		0.00289284		0.00222481		0.00235766
14.8352		0.00341659		0.00277262		0.00288044		0.00221025		0.00234233
14.9451		0.00338562		0.00273689		0.00284467		0.00219601		0.00233093
15.0549		0.00336015		0.00270413		0.00279742		0.00218243		0.00231826
15.1648		0.00333243		0.00266345		0.00278376		0.00216984		0.00230582
15.2747		0.00330406		0.00263061		0.00275475		0.00215646		0.00229355
15.3846		0.00328119		0.0026027		0.00270743		0.00214483		0.00228094
15.4945		0.00325827		0.00256791		0.00269209		0.00213418		0.00226922
15.6044		0.00323314		0.0025379		0.00266944		0.00212258		0.00225732
15.7143		0.00321385		0.00251561		0.00262322		0.00211163		0.00224657
15.8242		0.00319541		0.00248631		0.00260515		0.00210095		0.00223476
15.9341		0.00317362		0.00246006		0.00258795		0.00209081		0.00222343
16.044		0.00315749		0.00244239		0.00254399		0.00208038		0.00221219
16.1538		0.00314193		0.00241807		0.00252363		0.0020706		0.00220091
16.2637		0.00312258		0.00239516		0.00251065		0.00206043		0.00218966
16.3736		0.00310803		0.00238076		0.00247057		0.00205028		0.00217914
16.4835		0.00309448		0.00236122		0.00244697		0.002041		0.00216847
16.5934		0.00307727		0.00234014		0.00243708		0.00203095		0.00215872
16.7033		0.00306149		0.00232668		0.00240113		0.00202142		0.00214956
16.8132		0.00304742		0.00231001		0.00237451		0.00201152		0.00214036
16.9231		0.00302901		0.00228994		0.00236526		0.00200287		0.00213096
17.033		0.0030116		0.00227725		0.00233243		0.00199324		0.00212163
17.1429		0.00299636		0.00226313		0.00230142		0.0019847		0.00211274
17.2527		0.00297632		0.00224433		0.00229231		0.00197516		0.00210297
17.3626		0.00295691		0.00223211		0.00226225		0.00196609		0.00209407
17.4725		0.00293928		0.0022196		0.00222782		0.00195583		0.00208353
17.5824		0.00291785		0.00220232		0.00221725		0.00194626		0.00207554
17.6923		0.0028958		0.00219035		0.00219012		0.00193616		0.00206578
17.8022		0.00287699		0.00217892		0.00215416		0.00192629		0.00205631
17.9121		0.00285607		0.00216268		0.00214171		0.00191651		0.00204726
18.022		0.00283369		0.00214962		0.00211958		0.00190666		0.00203753
18.1319		0.00281475		0.00213929		0.00208465		0.00189638		0.00202788
18.2418		0.00279561		0.00212182		0.00207189		0.00188707		0.0020174
18.3516		0.00277396		0.00210726		0.00205513		0.00187708		0.00200752
18.4615		0.00275683		0.00209597		0.00202311		0.00186769		0.00199682
18.5714		0.00273982		0.00207839		0.0020108		0.00186026		0.00198714
18.6813		0.00272024		0.00206249		0.00199976		0.00185201		0.00197495
18.7912		0.0027035		0.00205012		0.00197312		0.00184428		0.00196411
18.9011		0.00268692		0.00203252		0.00196034		0.00183783		0.0019535
19.011		0.00266813		0.00201519		0.00195517		0.00183145		0.00194189
19.1209		0.0026517		0.00200177		0.00193177		0.00182511		0.00193029
19.2308		0.00263545		0.00198457		0.00192016		0.00181919		0.00192003
19.3407		0.00261605		0.00196734		0.00191885		0.00181331		0.00190869
19.4505		0.00259806		0.00195411		0.00190009		0.00180732		0.00189811
19.5604		0.00258138		0.00193952		0.00188844		0.00180266		0.00188779
19.6703		0.00256084		0.00192242		0.00188995		0.00179817		0.00187836
19.7802		0.00254148		0.00191121		0.00187533		0.00179299		0.00186856
19.8901		0.00252297		0.0018999		0.0018645		0.00178885		0.00186075
20		0.00250176		0.00188664		0.00186731		0.0017845		0.00185277
20.1099		0.00248025		0.00187733		0.00185751		0.00177957		0.00184628
20.2198		0.00246012		0.00186885		0.00184645		0.0017759		0.00184004
20.3297		0.00243759		0.00185649		0.00184955		0.001773		0.0018348
20.4396		0.00241413		0.00184862		0.00184356		0.00176901		0.00182984
20.5495		0.00239294		0.00184183		0.00183217		0.00176598		0.00182436
20.6593		0.00237149		0.00183131		0.00183473		0.001763		0.00181932
20.7692		0.00234761		0.0018233		0.0018307		0.00176069		0.00181458
20.8791		0.00232687		0.00181704		0.00181834		0.0017584		0.00181096
20.989		0.00230473		0.00180737		0.00181986		0.00175614		0.00180402
21.0989		0.0022807		0.00179825		0.00181792		0.00175394		0.00180022
21.2088		0.00225824		0.00179254		0.00180568		0.00175211		0.0017956
21.3187		0.0022356		0.00178267		0.00180521		0.00175037		0.00179045
21.4286		0.00221013		0.00177405		0.00180471		0.00174828		0.00178647
21.5385		0.00218603		0.00176738		0.00179318		0.00174699		0.00178238
21.6484		0.00216125		0.00175745		0.00179107		0.00174605		0.00177917
21.7582		0.00213424		0.00174734		0.00179187		0.00174468		0.00177727
21.8681		0.00210751		0.00173954		0.00178136		0.00174409		0.00177424
21.978		0.002081		0.00172977		0.00177685		0.0017438		0.00177168
22.0879		0.0020531		0.0017193		0.00177777		0.00174301		0.00177003
22.1978		0.00202524		0.00171134		0.00176744		0.0017423		0.00176835
22.3077		0.00199856		0.00170155		0.00176082		0.00174185		0.00176654
22.4176		0.00196998		0.00169101		0.00176122		0.00174137		0.00176545
22.5275		0.00194295		0.00168289		0.00175132		0.00174061		0.00176354
22.6374		0.00191715		0.00167431		0.00174272		0.00173967		0.0017623
22.7473		0.00189072		0.0016645		0.00174204		0.00173814		0.00176116
22.8571		0.00186638		0.0016577		0.00173336		0.00173607		0.0017596
22.967		0.00184229		0.00165039		0.00172318		0.00173492		0.00175847
23.0769		0.00181877		0.00164162		0.00172158		0.00173303		0.00175656
23.1868		0.00179613		0.00163471		0.00171336		0.00173089		0.00175551
23.2967		0.00177492		0.00162785		0.00170231		0.00172782		0.00175424
23.4066		0.00175391		0.00161999		0.00169969		0.00172592		0.00175228
23.5165		0.00173326		0.00161292		0.00169282		0.00172343		0.00174923
23.6264		0.00171227		0.00160624		0.00168075		0.00172069		0.00174633
23.7363		0.00169212		0.00159757		0.00167767		0.00171793		0.00174235
23.8462		0.00167127		0.00159019		0.00167213		0.00171549		0.00173954
23.956		0.00165389		0.00158356		0.00166059		0.00171179		0.00173476
